gene_id,gene_name,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells
PA14_17210,PA14_17210,13,0.00014696738454581426,0.00014695658589777388,99.98530326154543,13.0,2.639057329615259,10
PA14_17250,PA14_17250,11,0.00012435701769261207,0.00012434928599967425,99.98756429823074,11.0,2.4849066497880004,10
PA14_17260,PA14_17260,154,0.0019105759990955854,0.001908753170170938,99.82590017523034,169.0,5.135798437050262,134
PA14_17270,PA14_17270,330,0.004035950483296591,0.0040278278827525,99.62692894692216,357.0,5.8805329864007,286
PA14_17290,PA14_17290,1218,0.015940308631507548,0.015814596083420774,98.62302865863998,1410.0,7.2520539518528135,1000
PA14_17310,PA14_17310,127,0.001627946413430558,0.0016266227450474687,99.85642417048216,144.0,4.976733742420574,100
PA14_17320,PA14_17320,567,0.007190096659318298,0.0071643711533125615,99.35899609971172,636.0,6.456769655572163,471
PA14_17330,PA14_17330,602,0.007450115878130123,0.007422500836853531,99.3194279577186,659.0,6.492239835020471,505
PA14_17340,PA14_17340,207,0.0023966988864394323,0.0023938313844419547,99.76598270306935,212.0,5.3612921657094255,187
PA14_17370,PA14_17370,374,0.004397716352947827,0.004388074655685291,99.57718613984513,389.0,5.966146739123692,322
PA14_17400,PA14_17400,780,0.009518964445198123,0.009473944572704144,99.11819569272512,842.0,6.736966958001855,676
PA14_17460,PA14_17460,8,0.00010174665083940987,0.00010174147500001126,99.99095585325873,9.0,2.302585092994046,7
PA14_17480,PA14_17480,148,0.00175230343112317,0.0017507699386338908,99.83268328528631,155.0,5.049856007249537,126
PA14_17490,PA14_17490,7,9.044146741280877e-05,9.043737782987161e-05,99.99208637160137,8.0,2.1972245773362196,7
PA14_17500,PA14_17500,2791,0.0319597535470013,0.031459667797941945,96.84472330563564,2827.0,7.947325027016463,2308
PA14_17530,PA14_17530,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,4
PA14_17540,PA14_17540,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,5
PA14_17550,PA14_17550,159,0.0018540500819625798,0.0018523334525930777,99.82024758351704,164.0,5.10594547390058,128
PA14_17570,PA14_17570,569,0.006986603357639478,0.0069623101301962975,99.3567350630264,618.0,6.428105272684596,496
PA14_17580,PA14_17580,196,0.0022949522356000224,0.0022923228548186307,99.77841840483862,203.0,5.318119993844216,172
PA14_17600,PA14_17600,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,4
PA14_17650,PA14_17650,117,0.0014809790288847437,0.0014798834609847456,99.86772935390876,131.0,4.882801922586371,105
PA14_17670,PA14_17670,403,0.004657735571759651,0.004646921886621139,99.54440110790797,412.0,6.023447592961033,356
PA14_17690,PA14_17690,67,0.0009270250409812899,0.000926595618637672,99.92425527104177,82.0,4.418840607796598,44
PA14_17930,PA14_17930,575,0.007201401842744899,0.007175595568660945,99.34995195297044,637.0,6.45833828334479,494
PA14_17960,PA14_17960,381,0.004386411169521226,0.0043768189082191225,99.5692725114465,388.0,5.963579343618446,331
PA14_17980,PA14_17980,248,0.0029619580577694873,0.002957580102750475,99.71963145102029,262.0,5.572154032177765,205
PA14_18090,PA14_18090,6,6.783110055960658e-05,6.782880013453133e-05,99.99321688994404,6.0,1.9459101490553132,6
PA14_18100,PA14_18100,16,0.00019218811825221863,0.00019216965248171653,99.98191170651744,17.0,2.8903717578961645,15
PA14_18160,PA14_18160,288,0.0033689446611271266,0.0033632824805470965,99.67441071731389,298.0,5.700443573390686,248
PA14_18300,PA14_18300,18,0.00020349330167881974,0.00020347259972533063,99.97965066983213,18.0,2.9444389791664403,14
PA14_18330,PA14_18330,661,0.007913628398620767,0.00788247986543282,99.25272737550166,700.0,6.55250788703459,544
PA14_18340,PA14_18340,77,0.0010174665083940986,0.001016949240185232,99.91295008761517,90.0,4.51085950651685,68
PA14_18360,PA14_18360,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,7
PA14_18500,PA14_18500,651,0.00784579729806116,0.00781517907574482,99.26403255892828,694.0,6.543911845564792,570
PA14_18590,PA14_18590,359,0.0041603075009892035,0.004151677349513673,99.59414391498503,368.0,5.910796644040527,298
PA14_18600,PA14_18600,691,0.008184952800859194,0.008151637739364791,99.21881182522186,724.0,6.586171654854675,587
PA14_18610,PA14_18610,544,0.006477870103442428,0.006456978874812007,99.38499802159289,573.0,6.352629396319567,451
PA14_18630,PA14_18630,281,0.003289808377140919,0.0032844087967108053,99.68232434571252,291.0,5.676753802268282,250
PA14_18640,PA14_18640,12,0.00013566220111921315,0.00013565299983497514,99.98643377988809,12.0,2.5649493574615367,9
PA14_18670,PA14_18670,262,0.0030863150754620993,0.0030815621818633334,99.70380419422305,273.0,5.6131281063880705,233
PA14_18690,PA14_18690,1885,0.025301000508733254,0.02498622851390762,97.8689729240857,2238.0,7.713784616598755,1567
PA14_18710,PA14_18710,6,6.783110055960658e-05,6.782880013453133e-05,99.99321688994404,6.0,1.9459101490553132,6
PA14_18740,PA14_18740,675,0.008071900966593182,0.008039497429291456,99.23690011870443,714.0,6.5722825426940075,578
PA14_18890,PA14_18890,7,7.913628398620767e-05,7.913315287567465e-05,99.99208637160137,7.0,2.0794415416798357,7
PA14_18920,PA14_18920,244,0.0027584647560906675,0.0027546671742461628,99.72415352439093,244.0,5.501258210544727,210
PA14_18950,PA14_18950,411,0.004680345938612854,0.004669427175364944,99.5353569611667,414.0,6.028278520230698,355
PA14_18970,PA14_18970,177,0.0020688485670680005,0.002066711446948919,99.79989825334916,183.0,5.214935757608986,153
PA14_19050,PA14_19050,580,0.006884856706800068,0.006861264305829011,99.34429936125714,609.0,6.413458957167357,506
PA14_19065,PA14_19065,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,4
PA14_19120,PA14_19120,175,0.0020010174665083943,0.0019990180977946218,99.80215929003448,177.0,5.181783550292085,156
PA14_19140,PA14_19140,266,0.0033237239274207225,0.0033182125658342814,99.6992821208524,294.0,5.68697535633982,220
PA14_19170,PA14_19170,14,0.00016957775139901646,0.00016956337471741895,99.98417274320276,15.0,2.772588722239781,12
PA14_19210,PA14_19210,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,4
PA14_19290,PA14_19290,212,0.002464529986999039,0.002461498013541869,99.76033011135605,218.0,5.389071729816501,185
PA14_19310,PA14_19310,81,0.0010400768752473009,0.001039536370039602,99.90842801424454,92.0,4.532599493153256,66
PA14_19330,PA14_19330,55,0.0006217850884630604,0.0006215918602084255,99.93782149115368,55.0,4.02535169073515,47
PA14_19340,PA14_19340,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,4
PA14_19350,PA14_19350,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,7
PA14_19380,PA14_19380,61,0.0007348369227290713,0.0007345670622717613,99.93103838109774,65.0,4.189654742026425,55
PA14_19410,PA14_19410,3,3.391555027980329e-05,3.3914975160531515e-05,99.99660844497203,3.0,1.3862943611198906,3
PA14_19430,PA14_19430,137,0.0015601153128709513,0.0015588995972496762,99.84511898705557,138.0,4.9344739331306915,117
PA14_19450,PA14_19450,34,0.00038437623650443726,0.00038430238288328784,99.96156237634956,34.0,3.5553480614894135,29
PA14_19580,PA14_19580,129,0.001503589395737946,0.001502460137021692,99.85416313379685,133.0,4.897839799950911,116
PA14_19660,PA14_19660,501,0.006048273133231587,0.006030055748193718,99.43361031032728,535.0,6.284134161070802,428
PA14_19700,PA14_19700,2350,0.02842123113447516,0.028024841018039297,97.34328189474874,2514.0,7.83002808253384,1929
PA14_19850,PA14_19850,9,0.00010174665083940987,0.00010174147500001126,99.98982533491606,9.0,2.302585092994046,8
PA14_19870,PA14_19870,7,7.913628398620767e-05,7.913315287567465e-05,99.99208637160137,7.0,2.0794415416798357,5
PA14_19910,PA14_19910,1081,0.012718331354926234,0.01263813265857687,98.77790967158442,1125.0,7.026426808699636,899
PA14_20140,PA14_20140,771,0.009451133344638516,0.0094067508082602,99.12837035780906,836.0,6.729824070489475,662
PA14_20230,PA14_20230,198,0.002362783336159629,0.0023599963527747765,99.77615736815329,209.0,5.3471075307174685,179
PA14_20290,PA14_20290,157,0.0019218811825221865,0.001920036731714423,99.82250862020237,170.0,5.14166355650266,143
PA14_20470,PA14_20470,65,0.0007800576564354757,0.0007797535695883674,99.9265163077271,69.0,4.248495242049359,58
PA14_20520,PA14_20520,12,0.00013566220111921315,0.00013565299983497514,99.98643377988809,12.0,2.5649493574615367,12
PA14_20670,PA14_20670,729,0.008501497936804025,0.008465563722681294,99.17585212820079,752.0,6.6240652277998935,624
PA14_20680,PA14_20680,23,0.00028262958566502744,0.00028258965344752106,99.97399807811883,25.0,3.258096538021482,22
PA14_20720,PA14_20720,2001,0.02617149963258154,0.025834886417958728,97.73783279633712,2315.0,7.7475968386928855,1675
PA14_20730,PA14_20730,346,0.004171612684415804,0.004162935631387395,99.6088406534396,369.0,5.91350300563827,301
PA14_20740,PA14_20740,386,0.004567294104346843,0.004556895666423722,99.5636199197332,404.0,6.003887067106539,342
PA14_20750,PA14_20750,855,0.010864281272963653,0.010805688962733245,99.03340681702561,961.0,6.8690144506657065,739
PA14_20760,PA14_20760,62,0.0007348369227290713,0.0007345670622717613,99.92990786275507,65.0,4.189654742026425,58
PA14_20770,PA14_20770,945,0.011486066361426715,0.01142060230728084,98.93166016618619,1016.0,6.92461239604856,836
PA14_20850,PA14_20850,316,0.0037081001639251597,0.003701242108853939,99.6427562037194,328.0,5.796057750765372,269
PA14_20890,PA14_20890,637,0.00763099881295574,0.007602030022048817,99.27985981572552,675.0,6.516193076042964,554
PA14_21070,PA14_21070,94,0.0011079079758069075,0.0011072946986934202,99.89373127578996,98.0,4.59511985013459,73
PA14_21130,PA14_21130,64,0.000813973206715279,0.0008136421101816101,99.92764682606975,72.0,4.290459441148391,55
PA14_21160,PA14_21160,635,0.007710135096941948,0.0076805639066555905,99.28212085241083,682.0,6.52649485957079,541
PA14_21190,PA14_21190,347,0.003945509015883783,0.003937745908094701,99.60771013509694,349.0,5.857933154483459,313
PA14_21210,PA14_21210,582,0.007178791475891696,0.007153146611975263,99.34203832457182,635.0,6.455198563340122,498
PA14_21220,PA14_21220,3218,0.047640042959697024,0.04654005644105808,96.36199197331977,4214.0,8.346404870435956,2658
PA14_21230,PA14_21230,399,0.004623820021479848,0.004613163003811895,99.54892318127861,409.0,6.016157159698354,345
PA14_21260,PA14_21260,182,0.002215815951613815,0.0022133646518663077,99.79424566163586,196.0,5.2832037287379885,160
PA14_21450,PA14_21450,100,0.0012096546266463174,0.0012089235839684825,99.886948165734,107.0,4.68213122712422,84
PA14_21510,PA14_21510,146,0.0017409982476965689,0.0017394844669856972,99.83494432197162,154.0,5.043425116919247,122
PA14_21580,PA14_21580,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,3
PA14_21630,PA14_21630,96,0.0012661805437793228,0.001265379613205118,99.89147023910463,112.0,4.727387818712341,76
PA14_21690,PA14_21690,107,0.001300096094059126,0.0012992517009144825,99.87903453733537,115.0,4.7535901911063645,83
PA14_21790,PA14_21790,627,0.0078005765643547565,0.0077703093661564875,99.29116499915212,690.0,6.53813982376767,517
PA14_21820,PA14_21820,57,0.0006670058221694647,0.0006667834726528484,99.93556045446837,59.0,4.0943445622221,49
PA14_21830,PA14_21830,26,0.0002939347690916285,0.0002938915787306133,99.97060652309084,26.0,3.295836866004329,20
PA14_21880,PA14_21880,719,0.009145893392120286,0.009104322982595382,99.18715731162739,809.0,6.697034247666484,601
PA14_21890,PA14_21890,23,0.0003278503193714318,0.0003277965881990097,99.97399807811883,29.0,3.4011973816621555,18
PA14_21990,PA14_21990,33,0.0003956814199310384,0.00039560315868166667,99.96269289469222,35.0,3.58351893845611,20
PA14_22010,PA14_22010,125,0.001526199762591148,0.0015250363033638443,99.85868520716748,135.0,4.912654885736052,110
PA14_22040,PA14_22040,66,0.0007461421061556723,0.000745863880523021,99.92538578938444,66.0,4.204692619390966,58
PA14_22060,PA14_22060,11,0.00012435701769261207,0.00012434928599967425,99.98756429823074,11.0,2.4849066497880004,10
PA14_22080,PA14_22080,343,0.004115086767282799,0.004106642954486866,99.61223220846757,364.0,5.8998973535824915,305
PA14_22310,PA14_22310,208,0.0024871403538522414,0.0024840525391083804,99.76485218472669,220.0,5.3981627015177525,175
PA14_22350,PA14_22350,52,0.000587869538183257,0.0005876968105771786,99.94121304618167,52.0,3.970291913552122,40
PA14_22370,PA14_22370,49,0.0005539539879034537,0.0005538006120325995,99.94460460120965,49.0,3.912023005428146,46
PA14_22440,PA14_22440,32,0.0003730710530778362,0.00037300147937593215,99.96382341303487,33.0,3.5263605246161616,21
PA14_22460,PA14_22460,177,0.0021819004013340117,0.0021795235134471815,99.79989825334916,193.0,5.267858159063328,156
PA14_22470,PA14_22470,6,6.783110055960658e-05,6.782880013453133e-05,99.99321688994404,6.0,1.9459101490553132,5
PA14_22480,PA14_22480,275,0.0031993669097281105,0.003194259825474887,99.68910745576846,283.0,5.648974238161206,238
PA14_22510,PA14_22510,3,3.391555027980329e-05,3.3914975160531515e-05,99.99660844497203,3.0,1.3862943611198906,3
PA14_22570,PA14_22570,223,0.0026454129218246567,0.002641919975894603,99.74789440958679,234.0,5.459585514144159,200
PA14_22660,PA14_22660,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,6
PA14_22680,PA14_22680,1268,0.015601153128709513,0.015480706263958269,98.56650274150698,1380.0,7.2305631534092925,1076
PA14_22690,PA14_22690,1076,0.012458312136114409,0.012381345952018383,98.78356226329772,1102.0,7.005789019253503,926
PA14_22720,PA14_22720,444,0.0051551636425301,0.005141921277979157,99.49804985585892,456.0,6.124683390894205,409
PA14_22730,PA14_22730,155,0.0018201345316827765,0.0018184800940545666,99.82476965688768,161.0,5.087596335232384,143
PA14_22770,PA14_22770,114,0.0013114012774857271,0.0013105421418627735,99.87112090893675,116.0,4.762173934797756,106
PA14_22780,PA14_22780,9,0.00010174665083940987,0.00010174147500001126,99.98982533491606,9.0,2.302585092994046,7
PA14_22800,PA14_22800,152,0.0017296930642699678,0.001728198867974196,99.82816121191567,153.0,5.0369526024136295,137
PA14_22830,PA14_22830,8,9.044146741280877e-05,9.043737782987161e-05,99.99095585325873,8.0,2.1972245773362196,8
PA14_22840,PA14_22840,100,0.0012096546266463174,0.0012089235839684825,99.886948165734,107.0,4.68213122712422,84
PA14_22910,PA14_22910,386,0.004465547453507433,0.004455606480083192,99.5636199197332,395.0,5.981414211254481,344
PA14_23050,PA14_23050,263,0.0031089254423153014,0.0031041027266692552,99.70267367588039,275.0,5.62040086571715,228
PA14_23060,PA14_23060,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,3
PA14_23070,PA14_23070,7,7.913628398620767e-05,7.913315287567465e-05,99.99208637160137,7.0,2.0794415416798357,7
PA14_23080,PA14_23080,469,0.005392572494488723,0.005378084636644981,99.46978689729241,477.0,6.169610732491456,415
PA14_23090,PA14_23090,39,0.0004409021536374428,0.0004408049848431397,99.95590978463625,39.0,3.6888794541139363,36
PA14_23130,PA14_23130,103,0.001300096094059126,0.0012992517009144825,99.88355661070601,115.0,4.7535901911063645,86
PA14_23210,PA14_23210,311,0.003640269063365553,0.0036336593199117933,99.64840879543272,322.0,5.777652323222656,261
PA14_23240,PA14_23240,16,0.00021479848510542083,0.00021477541921377231,99.98191170651744,19.0,2.995732273553991,15
PA14_23260,PA14_23260,3567,0.05131422757334238,0.05004102682239156,95.96744107173139,4539.0,8.420682291035394,2928
PA14_23270,PA14_23270,297,0.003493301678819739,0.0034872142731537676,99.66423605222995,309.0,5.736572297479192,258
PA14_23280,PA14_23280,1209,0.01495675767339325,0.01484600830876018,98.63320332372393,1323.0,7.188412736496954,996
PA14_23290,PA14_23290,256,0.0029958736080492906,0.0029913949215344474,99.710587304279,265.0,5.583496308781699,228
PA14_23310,PA14_23310,128,0.0015488101294443503,0.0015476119600342166,99.85529365213951,137.0,4.927253685157205,110
PA14_23330,PA14_23330,5058,0.08694816573398903,0.0833739213847718,94.28183822282517,7691.0,8.94793610670867,4101
PA14_23360,PA14_23360,6,7.913628398620767e-05,7.913315287567465e-05,99.99321688994404,7.0,2.0794415416798357,5
PA14_23370,PA14_23370,498,0.006183935334350799,0.00616489326918546,99.43700186535527,547.0,6.306275286948016,439
PA14_23380,PA14_23380,284,0.0035724379628059464,0.0035660719632275833,99.67893279068453,316.0,5.75890177387728,252
PA14_23390,PA14_23390,148,0.0020575433836413997,0.0020554295403065774,99.83268328528631,182.0,5.209486152841421,128
PA14_23400,PA14_23400,50,0.0006443954553162625,0.0006441879217158663,99.94347408286698,57.0,4.060443010546419,43
PA14_23410,PA14_23410,17,0.00023740885195862302,0.00023738067493669026,99.98078118817479,21.0,3.091042453358316,16
PA14_23420,PA14_23420,555,0.007099655191905489,0.007074571294686993,99.37256231982364,628.0,6.444131256700441,472
PA14_23430,PA14_23430,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,4
PA14_23440,PA14_23440,280,0.003617658696512351,0.003611130708574443,99.68345486405516,320.0,5.771441123130016,253
PA14_23450,PA14_23450,68,0.000813973206715279,0.0008136421101816101,99.92312475269911,72.0,4.290459441148391,58
PA14_23460,PA14_23460,226,0.0028941269572098807,0.002889947034663283,99.74450285455882,256.0,5.54907608489522,197
PA14_23470,PA14_23470,451,0.0055395398790345374,0.00552425305665595,99.4901362274603,490.0,6.19644412779452,359
PA14_23500,PA14_23500,52,0.0006217850884630604,0.0006215918602084255,99.94121304618167,55.0,4.02535169073515,46
PA14_23510,PA14_23510,70,0.0009157198575546888,0.000915300841907051,99.9208637160138,81.0,4.406719247264253,56
PA14_23560,PA14_23560,213,0.002588887004691651,0.0025855416093864604,99.75919959301339,229.0,5.438079308923196,183
PA14_23680,PA14_23680,342,0.004182917867842406,0.004174193786513634,99.61336272681024,370.0,5.916202062607435,299
PA14_23800,PA14_23800,12,0.00013566220111921315,0.00013565299983497514,99.98643377988809,12.0,2.5649493574615367,10
PA14_23830,PA14_23830,1786,0.024193092532926348,0.02390507576749368,97.98089424000904,2140.0,7.669028288589683,1496
PA14_23850,PA14_23850,70,0.0008252783901418801,0.0008249380351767882,99.9208637160138,73.0,4.304065093204169,59
PA14_23860,PA14_23860,47,0.000587869538183257,0.0005876968105771786,99.94686563789497,52.0,3.970291913552122,44
PA14_23880,PA14_23880,517,0.005957831665818778,0.0059401539658303325,99.41552201684473,527.0,6.269096283706261,446
PA14_23900,PA14_23900,69,0.0008478887569950823,0.0008475295023805865,99.92199423435645,75.0,4.330733340286331,56
PA14_23920,PA14_23920,1156,0.014176700016957776,0.014077150359169743,98.69312079588491,1254.0,7.134890851565884,979
PA14_23930,PA14_23930,199,0.002317562602453225,0.0023148811963303196,99.77502684981063,205.0,5.327876168789581,179
PA14_23970,PA14_23970,664,0.008071900966593182,0.008039497429291456,99.24933582047369,714.0,6.5722825426940075,578
PA14_24050,PA14_24050,23,0.0002600192188118252,0.00025998541967357287,99.97399807811883,23.0,3.1780538303479458,19
PA14_24060,PA14_24060,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,3
PA14_24080,PA14_24080,125,0.0014470634786049404,0.0014460174912012426,99.85868520716748,128.0,4.859812404361672,111
PA14_24150,PA14_24150,23,0.0002600192188118252,0.00025998541967357287,99.97399807811883,23.0,3.1780538303479458,18
PA14_24230,PA14_24230,9,0.00010174665083940987,0.00010174147500001126,99.98982533491606,9.0,2.302585092994046,7
PA14_24245,PA14_24245,442,0.005234299926516308,0.005220648594711698,99.50031089254423,463.0,6.139884552226255,386
PA14_24260,PA14_24260,171,0.0020236278333615964,0.0020215830566709414,99.80668136340512,179.0,5.19295685089021,132
PA14_24270,PA14_24270,49,0.0005991747216098581,0.0005989952881074515,99.94460460120965,53.0,3.9889840465642745,44
PA14_24290,PA14_24290,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,4
PA14_24300,PA14_24300,65,0.0007913628398620768,0.0007910498773902824,99.9265163077271,70.0,4.2626798770413155,57
PA14_24330,PA14_24330,17,0.00021479848510542083,0.00021477541921377231,99.98078118817479,19.0,2.995732273553991,16
PA14_24420,PA14_24420,7,7.913628398620767e-05,7.913315287567465e-05,99.99208637160137,7.0,2.0794415416798357,6
PA14_24430,PA14_24430,99,0.0011644338929399129,0.0011637564656229536,99.88807868407665,103.0,4.6443908991413725,79
PA14_24445,PA14_24445,410,0.004906449607144876,0.004894452210349517,99.53648747950935,434.0,6.075346031088684,354
PA14_24510,PA14_24510,38,0.00042959697021084165,0.0004295047198518054,99.95704030297891,38.0,3.6635616461296463,31
PA14_24580,PA14_24580,42,0.00048612288734384713,0.0004860047678918764,99.95251822960827,43.0,3.784189633918261,42
PA14_24600,PA14_24600,13,0.00014696738454581426,0.00014695658589777388,99.98530326154543,13.0,2.639057329615259,10
PA14_24620,PA14_24620,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,5
PA14_24780,PA14_24780,24,0.0003052399525182296,0.00030519337628163404,99.97286755977616,27.0,3.332204510175204,21
PA14_24880,PA14_24880,30,0.0003391555027980329,0.0003390980025711387,99.9660844497202,30.0,3.4339872044851463,24
PA14_25000,PA14_25000,344,0.004035950483296591,0.0040278278827525,99.61110169012493,357.0,5.8805329864007,299
PA14_25080,PA14_25080,272,0.0032445876434345146,0.0032393353269474724,99.69249901079645,287.0,5.662960480135946,239
PA14_25090,PA14_25090,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,3
PA14_25110,PA14_25110,833,0.01092080719009666,0.010861605803222662,99.05827822056413,966.0,6.874198495453294,701
PA14_25130,PA14_25130,856,0.010253801367927194,0.010201587768601729,99.03227629868294,907.0,6.811244378601294,738
PA14_25150,PA14_25150,62,0.0007913628398620768,0.0007910498773902824,99.92990786275507,70.0,4.2626798770413155,57
PA14_25180,PA14_25180,77,0.0009722457746876943,0.0009717734498835676,99.91295008761517,86.0,4.465908118654584,68
PA14_25210,PA14_25210,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,4
PA14_25230,PA14_25230,125,0.001537504946017749,0.0015363241954065646,99.85868520716748,136.0,4.919980925828125,108
PA14_25250,PA14_25250,1154,0.014809790288847437,0.01470119620221503,98.69538183257023,1310.0,7.1785454837637,966
PA14_25280,PA14_25280,44,0.0005652591713300549,0.0005650994725426374,99.95025719292295,50.0,3.9318256327243257,37
PA14_25305,PA14_25305,17,0.00019218811825221863,0.00019216965248171653,99.98078118817479,17.0,2.8903717578961645,15
PA14_25330,PA14_25330,35,0.0003956814199310384,0.00039560315868166667,99.9604318580069,35.0,3.58351893845611,27
PA14_25340,PA14_25340,164,0.001967101916228591,0.0019651697047438498,99.81459499180374,174.0,5.1647859739235145,141
PA14_25350,PA14_25350,338,0.0039115934656039795,0.003903963075400967,99.61788480018087,346.0,5.849324779946859,291
PA14_25360,PA14_25360,289,0.0035724379628059464,0.0035660719632275833,99.67328019897123,316.0,5.75890177387728,255
PA14_25390,PA14_25390,51,0.0006783110055960658,0.0006780810566646277,99.94234356452434,60.0,4.110873864173311,46
PA14_25490,PA14_25490,12,0.00013566220111921315,0.00013565299983497514,99.98643377988809,12.0,2.5649493574615367,12
PA14_25550,PA14_25550,15,0.00018088293482561754,0.00018086657748004204,99.9830422248601,16.0,2.833213344056216,14
PA14_25560,PA14_25560,1219,0.015827256797241535,0.015703311863408308,98.62189814029733,1400.0,7.244941546337007,1029
PA14_25580,PA14_25580,747,0.009518964445198123,0.009473944572704144,99.1555027980329,842.0,6.736966958001855,628
PA14_25590,PA14_25590,457,0.005505624328754734,0.005490523779077662,99.48335311740433,487.0,6.1903154058531475,381
PA14_25600,PA14_25600,142,0.0017636086145497712,0.0017620552829216516,99.83946639534227,156.0,5.056245805348308,127
PA14_25620,PA14_25620,110,0.001390537561471935,0.0013895716594287018,99.87564298230738,123.0,4.820281565605037,97
PA14_25630,PA14_25630,164,0.0018992708156689842,0.0018974694813072546,99.81459499180374,168.0,5.1298987149230735,141
PA14_25640,PA14_25640,377,0.004612514838053247,0.00460190978961247,99.57379458481714,408.0,6.013715156042802,341
PA14_25650,PA14_25650,155,0.0018653552653891809,0.0018636176507662856,99.82476965688768,165.0,5.111987788356544,140
PA14_25660,PA14_25660,1314,0.016075970832626758,0.015948120802382715,98.51449889774462,1422.0,7.260522598089852,1109
PA14_25670,PA14_25670,152,0.0018088293482561755,0.0018071953865258542,99.82816121191567,160.0,5.081404364984463,135
PA14_25690,PA14_25690,783,0.00957549036233113,0.00952993592765357,99.11480413769713,847.0,6.742880635791903,667
PA14_25820,PA14_25820,18,0.00020349330167881974,0.00020347259972533063,99.97965066983213,18.0,2.9444389791664403,15
PA14_25840,PA14_25840,610,0.007054434458199085,0.0070296683411876825,99.31038381097733,624.0,6.437751649736401,535
PA14_25860,PA14_25860,25,0.0003165451359448307,0.0003164950461034705,99.9717370414335,28.0,3.367295829986474,21
PA14_25880,PA14_25880,822,0.009948561415408966,0.009899400264553382,99.07071392233338,880.0,6.78105762593618,700
PA14_25900,PA14_25900,6,6.783110055960658e-05,6.782880013453133e-05,99.99321688994404,6.0,1.9459101490553132,6
PA14_25960,PA14_25960,74,0.0009609405912610932,0.0009604791834178188,99.91634164264315,85.0,4.454347296253507,61
PA14_25970,PA14_25970,82,0.0010400768752473009,0.001039536370039602,99.90729749590187,92.0,4.532599493153256,70
PA14_26140,PA14_26140,70,0.0008931094907014866,0.0008927109057226601,99.9208637160138,79.0,4.382026634673881,57
PA14_26280,PA14_26280,163,0.0019444915493753885,0.0019426034728522931,99.81572551014641,172.0,5.153291594497779,132
PA14_26510,PA14_26510,43,0.00048612288734384713,0.0004860047678918764,99.95138771126561,43.0,3.784189633918261,33
PA14_26560,PA14_26560,124,0.001503589395737946,0.001502460137021692,99.85981572551015,133.0,4.897839799950911,107
PA14_26590,PA14_26590,847,0.010072918433101577,0.010022524715545891,99.0424509637669,891.0,6.79346613258001,702
PA14_26760,PA14_26760,199,0.0022610366853202195,0.002258484388374701,99.77502684981063,200.0,5.303304908059076,173
PA14_26770,PA14_26770,41,0.00048612288734384713,0.0004860047678918764,99.95364874795094,43.0,3.784189633918261,37
PA14_26830,PA14_26830,4,4.5220733706404386e-05,4.521971127984905e-05,99.99547792662936,4.0,1.6094379124341003,3
PA14_27000,PA14_27000,311,0.003617658696512351,0.003611130708574443,99.64840879543272,320.0,5.771441123130016,269
PA14_27050,PA14_27050,11,0.00013566220111921315,0.00013565299983497514,99.98756429823074,12.0,2.5649493574615367,11
PA14_27180,PA14_27180,493,0.0061274094172177945,0.006108713178271297,99.44265445706857,542.0,6.297109319933935,411
PA14_27190,PA14_27190,20,0.00024871403538522413,0.00024868311117694214,99.9773896331468,22.0,3.1354942159291497,20
PA14_27200,PA14_27200,205,0.002362783336159629,0.0023599963527747765,99.76824373975468,209.0,5.3471075307174685,184
PA14_27210,PA14_27210,7,7.913628398620767e-05,7.913315287567465e-05,99.99208637160137,7.0,2.0794415416798357,7
PA14_27280,PA14_27280,5,5.6525917133005484e-05,5.652431960355255e-05,99.9943474082867,5.0,1.791759469228055,5
PA14_27330,PA14_27330,301,0.0035272172290995423,0.003521011187498705,99.65971397885932,312.0,5.746203190540153,267
